date,hour,quarter,time,household_id,plug_1_15m_W,plug_2_15m_W,plug_3_15m_W,plug_4_15m_W,total_power_15m_W,is_peak_hour_house,is_peak_quarter,is_peak_quarter_next,total_power_next_quarter_W
2025-11-27,16,3,16:45:00,H2,109.71810786126113,93.47621189117507,52.684882793309285,50.731679330646934,301.70744599903037,0,0,0.0,275.8548592849973
2025-11-27,17,0,17:00:00,H2,94.60851158482596,85.28722726024932,45.72184950967342,49.65149008592489,275.8548592849973,0,0,0.0,272.6025055354135
2025-11-27,17,1,17:15:00,H2,97.81789794216633,86.42792848504217,46.684874969078855,46.48737062879291,272.6025055354135,0,0,0.0,272.34943708273954
2025-11-27,17,2,17:30:00,H2,101.40116240372078,87.09416684677763,46.159449823844874,46.60211371628278,272.34943708273954,0,0,0.0,269.92221015045715
2025-11-27,17,3,17:45:00,H2,93.73252755033032,84.21932754827691,47.57553608054016,46.39099690513637,269.92221015045715,0,0,0.0,283.1879160530448
2025-11-27,18,0,18:00:00,H2,102.743201918227,76.71962396470413,50.894668331559586,56.326769176689716,283.1879160530448,0,0,0.0,280.87802055802706
2025-11-27,18,1,18:15:00,H2,99.28017188950031,77.63935341102861,50.66756921835384,55.78589108719329,280.87802055802706,0,0,0.0,282.1984086630588
2025-11-27,18,2,18:30:00,H2,100.16847131926197,78.55100175790852,51.00621586105549,54.49428617148957,282.1984086630588,0,0,0.0,262.00904070938435
2025-11-27,18,3,18:45:00,H2,96.43593357042037,70.73913539800976,45.48028462392171,51.27901591959994,262.00904070938435,0,0,0.0,221.6908464786719
2025-11-27,19,0,19:00:00,H2,69.5547738659059,66.47841120939137,44.29466779144488,39.66048496681337,221.6908464786719,0,0,0.0,223.3303201588678
2025-11-27,19,1,19:15:00,H2,71.39407623616056,64.6663950368705,43.33384820627149,41.22655340968452,223.3303201588678,0,0,0.0,236.98611372533546
2025-11-27,19,2,19:30:00,H2,76.69367310276017,70.9911890272275,47.28634243595251,41.44581789128652,236.98611372533546,0,0,0.0,214.21449759753241
2025-11-27,19,3,19:45:00,H2,72.76283050049058,62.471866995845005,42.45275640819647,39.39369495737367,214.21449759753241,0,0,0.0,192.60504405384057
2025-11-27,20,0,20:00:00,H2,60.859600654058674,52.9449963650555,36.737911047137764,40.96495262749739,192.60504405384057,0,0,0.0,198.307991379185
2025-11-27,20,1,20:15:00,H2,62.46027449260661,53.16572457287323,37.115353866432116,43.49509141663318,198.307991379185,0,0,0.0,197.16921062534684
2025-11-27,20,2,20:30:00,H2,62.945579300897016,52.627348415338815,39.15281425030626,41.21373980413667,197.16921062534684,0,0,0.0,200.9128200321284
2025-11-27,20,3,20:45:00,H2,62.64144250502326,51.81573816722725,39.45271917737281,43.08533890387808,200.9128200321284,0,0,0.0,172.87884409386106
2025-11-27,21,0,21:00:00,H2,56.66428603038609,56.65237206741262,31.699150221217554,28.753635657301643,172.87884409386106,0,0,0.0,169.1403366163747
2025-11-27,21,1,21:15:00,H2,55.768282364508536,54.90717388670994,31.216911785247063,28.342819741155164,169.1403366163747,0,0,0.0,183.78684652992806
2025-11-27,21,2,21:30:00,H2,58.06682356420603,58.63259966891386,33.834578858957876,29.954898305519784,183.78684652992806,0,0,0.0,175.3565772587947
2025-11-27,21,3,21:45:00,H2,56.78293887810179,56.056557851807995,32.927831816192956,30.08727611898127,175.3565772587947,0,0,0.0,136.02958944756264
2025-11-27,22,0,22:00:00,H2,49.66037479526031,46.211317734719735,17.019875114388427,21.342631259233507,136.02958944756264,0,0,0.0,138.7793882935325
2025-11-27,22,1,22:15:00,H2,50.45013442747676,48.542535415053315,17.933533515250712,21.462311357049305,138.7793882935325,0,0,0.0,134.22990868065662
2025-11-27,22,2,22:30:00,H2,48.64885962429095,48.57369345163876,17.106889808421567,20.713908573665023,134.22990868065662,0,0,0.0,146.78420494174813
2025-11-27,22,3,22:45:00,H2,53.16064180659132,50.36792779196616,18.72163488228728,22.825381263096435,146.78420494174813,0,0,0.0,117.38330101894178
2025-11-27,23,0,23:00:00,H2,43.91693823379041,29.80504215151624,25.025881853340227,18.62113979630557,117.38330101894178,0,0,0.0,115.77605840228887
2025-11-27,23,1,23:15:00,H2,42.767592378257895,29.203760528963222,23.998384858469375,19.08392570581294,115.77605840228887,0,0,0.0,120.08863449663137
2025-11-27,23,2,23:30:00,H2,44.76239458535046,30.084583199823037,25.74147499852781,19.633837648381192,120.08863449663137,0,0,0.0,119.74316020967846
2025-11-27,23,3,23:45:00,H2,44.56048268894364,29.700179943443533,26.56244634907806,19.013051937362526,119.74316020967846,0,0,0.0,95.84848952682238
2025-11-28,0,0,00:00:00,H2,10.242975061740825,16.37909619825237,22.830558708131765,46.036213681856346,95.84848952682238,0,0,0.0,95.43481988542707
2025-11-28,0,1,00:15:00,H2,11.023980550811695,15.666212971889404,22.365364118796382,45.566385461981355,95.43481988542707,0,0,0.0,99.45265081148115
2025-11-28,0,2,00:30:00,H2,11.362701092054285,16.87033191200244,23.071098265539078,49.8017807894644,99.45265081148115,0,0,0.0,105.9632623898652
2025-11-28,0,3,00:45:00,H2,12.460968748541932,17.795188972657577,24.581104283006646,52.96728819272177,105.9632623898652,0,0,0.0,97.24870658148019
2025-11-28,1,0,01:00:00,H2,18.93585573090143,11.723346767034322,30.855727838118323,35.35888158494927,97.24870658148019,0,0,0.0,96.40580747558873
2025-11-28,1,1,01:15:00,H2,19.257973545877103,11.526886375546136,30.695782832835004,35.249396140349496,96.40580747558873,0,0,0.0,101.19772528745388
2025-11-28,1,2,01:30:00,H2,20.05698849289009,12.132055904536623,31.854510867078364,36.92472595856789,101.19772528745388,0,0,0.0,95.88560784750622
2025-11-28,1,3,01:45:00,H2,18.529378597529004,11.67679768931391,30.617202546979243,34.38665612794101,95.88560784750622,0,0,0.0,105.46740988483614
2025-11-28,2,0,02:00:00,H2,11.020594495797758,12.031729423668152,34.880842835595004,48.943267660293024,105.46740988483614,0,0,0.0,107.71239862316234
2025-11-28,2,1,02:15:00,H2,11.396912991691407,12.017703332756726,36.3218703542574,48.81859295075689,107.71239862316234,0,0,0.0,111.74964600208264
2025-11-28,2,2,02:30:00,H2,12.33264531351275,12.835343985047597,38.2677772674016,49.847301722664156,111.74964600208264,0,0,0.0,105.94340227361727
2025-11-28,2,3,02:45:00,H2,11.150427324541244,12.417046247102833,35.36882162730926,47.093906262066206,105.94340227361727,0,0,0.0,121.80240829919542
2025-11-28,3,0,03:00:00,H2,18.277497892479015,13.013708059765504,39.2307653466145,51.77177043325777,121.80240829919542,0,0,0.0,127.75411310261278
2025-11-28,3,1,03:15:00,H2,18.245610165500413,13.557167721080969,42.27345141261874,54.422679846204176,127.75411310261278,0,0,0.0,132.2112829163564
2025-11-28,3,2,03:30:00,H2,20.511896549317637,14.195001451447371,43.591765278989364,56.33817286277477,132.2112829163564,0,0,0.0,126.39922326840251
2025-11-28,3,3,03:45:00,H2,19.384353369707313,13.279936616803454,41.115954681907,53.766321682894166,126.39922326840251,0,0,0.0,150.86496218971735
2025-11-28,4,0,04:00:00,H2,24.70036913613312,24.894740780315402,44.060083165727875,54.39807431564248,150.86496218971735,0,0,0.0,137.92175194722304
2025-11-28,4,1,04:15:00,H2,23.460435044532467,23.170353177484213,39.816826215530305,51.64964456186021,137.92175194722304,0,0,0.0,143.4443221620348
2025-11-28,4,2,04:30:00,H2,24.405217900847294,23.702814502548748,41.46791041418659,53.711621013096774,143.4443221620348,0,0,0.0,145.48721368540532
2025-11-28,4,3,04:45:00,H2,23.75392533042097,24.45022338444014,42.58522112962568,54.78966000284772,145.48721368540532,0,0,0.0,164.62051415785112
2025-11-28,5,0,05:00:00,H2,16.99407576468679,29.17413002555469,51.487446837323795,65.6595191640943,164.62051415785112,0,0,0.0,158.84725975010122
2025-11-28,5,1,05:15:00,H2,16.125865248665747,28.0159297611349,51.9093662085255,66.05609923125817,158.84725975010122,0,0,0.0,166.7863748851558
2025-11-28,5,2,05:30:00,H2,16.97607803212072,29.98972050162077,53.09435137070345,66.00638757960088,166.7863748851558,0,0,0.0,162.17633626378492
2025-11-28,5,3,05:45:00,H2,16.4530052965536,28.75025647736954,53.100343774971435,65.05788409377179,162.17633626378492,0,0,0.0,189.65693725788066
2025-11-28,6,0,06:00:00,H2,24.849900141315977,41.84491625206633,49.800379497780604,73.95085180326743,189.65693725788066,0,0,0.0,195.75490915131192
2025-11-28,6,1,06:15:00,H2,26.28507738604433,44.076897939514716,52.778566140121264,73.98264700667504,195.75490915131192,0,0,0.0,193.16026647787842
2025-11-28,6,2,06:30:00,H2,26.074005396525322,43.7021498344539,51.40065216123468,74.47428354856689,193.16026647787842,0,0,0.0,204.56227749180272
2025-11-28,6,3,06:45:00,H2,27.11042310773816,47.10155658045529,54.110992795635475,75.94102706113082,204.56227749180272,0,0,0.0,224.0420289709562
2025-11-28,7,0,07:00:00,H2,37.588092691763514,32.95325976360404,67.318586832328,87.35662071512012,224.0420289709562,0,0,0.0,233.84803304397448
2025-11-28,7,1,07:15:00,H2,39.567418340791995,33.028611027751985,68.99382924992933,92.6905194327249,233.84803304397448,0,0,0.0,219.22359531247307
2025-11-28,7,2,07:30:00,H2,36.47106468684686,31.292982137743824,68.05371952583096,86.518621404769,219.22359531247307,0,0,0.0,227.3786202411132
2025-11-28,7,3,07:45:00,H2,39.04097475890979,33.36444050758297,68.18931266669463,87.28959664069883,227.3786202411132,0,0,0.0,271.0492815426153
2025-11-28,8,0,08:00:00,H2,44.66074460608556,45.81169671417696,77.15297247413629,102.60904947319365,271.0492815426153,0,0,0.0,275.94133284124945
2025-11-28,8,1,08:15:00,H2,44.088197442805686,49.7873549826557,80.1845774499903,101.5905394727354,275.94133284124945,0,0,0.0,259.0807142407168
2025-11-28,8,2,08:30:00,H2,41.35931550097854,44.50361588001885,75.38829714252093,98.99554709206447,259.0807142407168,0,0,0.0,267.2209298196397
2025-11-28,8,3,08:45:00,H2,41.70328071516198,46.363321664436235,78.30885999107245,100.06524757956137,267.2209298196397,0,0,0.0,248.85748267008708
2025-11-28,9,0,09:00:00,H2,27.76425573092652,39.02340530404757,76.02661121225378,105.27190760628181,248.85748267008708,0,0,0.0,240.08779436725888
2025-11-28,9,1,09:15:00,H2,26.273277131139807,38.11377358779166,72.50366160505303,103.99953628327658,240.08779436725888,0,0,0.0,233.43851161480418
2025-11-28,9,2,09:30:00,H2,25.707690121988904,35.91394622513869,71.06112634692592,102.41818527170709,233.43851161480418,0,0,0.0,237.41796562990618
2025-11-28,9,3,09:45:00,H2,26.696656474656653,36.00397129343332,74.43946639007233,99.15983207363522,237.41796562990618,0,0,0.0,285.4794506031922
2025-11-28,10,0,10:00:00,H2,46.9930531358245,35.37911340779896,83.80396620635555,119.20342799566083,285.4794506031922,0,0,0.0,286.6838192952404
2025-11-28,10,1,10:15:00,H2,46.85568594085703,37.37254327043746,81.38500824207965,121.06775286215138,286.6838192952404,0,0,0.0,279.31272550717193
2025-11-28,10,2,10:30:00,H2,45.53666703157394,34.77100361029954,80.97231367115711,116.2537992642306,279.31272550717193,0,0,0.0,288.94648481926606
2025-11-28,10,3,10:45:00,H2,46.63953476702561,36.05261772203114,84.666469732726,119.7738008116059,288.94648481926606,0,0,0.0,307.77762036999206
2025-11-28,11,0,11:00:00,H2,52.205246209259045,47.2312587361787,85.35403739141786,122.78112378004413,307.77762036999206,1,0,0.0,292.3252498821733
2025-11-28,11,1,11:15:00,H2,50.56028168951099,43.50447927294852,80.24218212117391,118.77269255076425,292.3252498821733,1,0,1.0,387.5014176301085
2025-11-28,11,2,11:30:00,H2,68.69355387067698,59.00939729466961,106.43156489321134,158.96750380689036,387.5014176301085,1,1,0.0,309.5550864086846
2025-11-28,11,3,11:45:00,H2,52.001067430601374,48.483423659473274,80.49314132273629,129.14639225461346,309.5550864086846,1,0,0.0,292.2481257112492
2025-11-28,12,0,12:00:00,H2,39.881054340128685,45.08847520517537,87.88494894863872,119.8589505623625,292.2481257112492,1,0,0.0,293.60925765038036
2025-11-28,12,1,12:15:00,H2,41.27215919899029,45.86593945861746,85.93904750844418,122.20162867555275,293.60925765038036,1,0,1.0,405.37576889482375
2025-11-28,12,2,12:30:00,H2,54.92374902504726,62.15871609461567,121.70966358887713,165.95080272227685,405.37576889482375,1,1,0.0,283.17593606171494
2025-11-28,12,3,12:45:00,H2,38.5358660295368,41.57658428347605,84.80165627854393,117.27591238966134,283.17593606171494,1,0,0.0,307.0738580349913
2025-11-28,13,0,13:00:00,H2,44.30482120587334,42.708509361526325,86.9897145356443,123.53686403960639,307.0738580349913,1,0,0.0,321.22921004397807
2025-11-28,13,1,13:15:00,H2,46.56065921318863,46.10031606419329,99.10733422235528,135.90711571925942,321.22921004397807,1,0,1.0,452.0036945254952
2025-11-28,13,2,13:30:00,H2,65.29103312084992,64.55313651724573,139.93532197507628,188.496757753758,452.0036945254952,1,1,0.0,320.42362013590673
2025-11-28,13,3,13:45:00,H2,45.467862611201966,45.230535911357215,95.96893708562412,132.68737903712042,320.42362013590673,1,0,0.0,313.89889877710584
2025-11-28,14,0,14:00:00,H2,50.96817875610248,42.17983738645805,95.1048812902473,122.17335995727124,313.89889877710584,1,0,0.0,318.15838056767046
2025-11-28,14,1,14:15:00,H2,50.731739223881014,42.80533286550576,99.56326081676096,128.55160753580634,318.15838056767046,1,0,1.0,445.18536815715316
2025-11-28,14,2,14:30:00,H2,72.16638851142693,57.82576275886433,136.97864703360503,178.7970117176337,445.18536815715316,1,1,0.0,302.3004252294308
2025-11-28,14,3,14:45:00,H2,48.135827557388424,41.28503344567159,89.57675734663633,117.33680754626988,302.3004252294308,1,0,0.0,308.37111946044917
2025-11-28,15,0,15:00:00,H2,42.919210536274825,43.29863635229675,92.63835158925814,139.5406052078853,308.37111946044917,1,0,0.0,310.8351332989771
2025-11-28,15,1,15:15:00,H2,43.84131837154542,42.3873493201569,95.47419824221859,130.50222547244223,310.8351332989771,1,0,1.0,396.084232418596
2025-11-28,15,2,15:30:00,H2,54.90458756272763,54.32561650977603,119.79202814997143,168.83782778872185,396.084232418596,1,1,0.0,302.9697549708673
2025-11-28,15,3,15:45:00,H2,41.508777184419365,42.32864930756027,89.44354945444277,126.7259798856026,302.9697549708673,1,0,0.0,275.78105667479366
2025-11-28,16,0,16:00:00,H2,45.16137462171144,35.820588989025204,83.95676871318993,110.7106912854561,275.78105667479366,0,0,0.0,262.1425746596678
2025-11-28,16,1,16:15:00,H2,42.74937121064907,34.04788279143605,80.38606617299713,103.95397680016364,262.1425746596678,0,0,0.0,270.1384148003559
2025-11-28,16,2,16:30:00,H2,43.78740190470703,33.643481582518454,79.34832927237682,109.49888624184491,270.1384148003559,0,0,0.0,257.5399151567382
2025-11-28,16,3,16:45:00,H2,42.07706547645587,32.5138355837596,79.23296397107676,102.9885217497045,257.5399151567382,0,0,0.0,262.0068048390565
2025-11-28,17,0,17:00:00,H2,43.781393031767834,39.69157985659853,69.60307303414123,112.64500306234538,262.0068048390565,0,0,0.0,249.60837021308123
2025-11-28,17,1,17:15:00,H2,42.134708212895895,36.76771612819297,64.42506449023885,101.35784725482588,249.60837021308123,0,0,0.0,261.38243119688394
2025-11-28,17,2,17:30:00,H2,43.272600833470705,38.977720544136396,71.47157091710721,106.90593383574291,261.38243119688394,0,0,0.0,246.24602026039287
2025-11-28,17,3,17:45:00,H2,40.189630946113574,36.86441834146539,64.47895373152079,101.65326692795634,246.24602026039287,0,0,0.0,217.09362813827622
2025-11-28,18,0,18:00:00,H2,27.76341562593296,25.726736969580898,68.70884079604923,95.56114350974912,217.09362813827622,0,0,0.0,220.54979469660898
2025-11-28,18,1,18:15:00,H2,26.631425454481573,25.691042690378477,70.50175477104055,96.81949462920768,220.54979469660898,0,0,0.0,223.90659487720987
2025-11-28,18,2,18:30:00,H2,28.232204210075462,26.065291531972573,69.44160184450055,101.71233979005736,223.90659487720987,0,0,0.0,233.6048146158776
2025-11-28,18,3,18:45:00,H2,29.65277067057458,27.72993837803388,74.40404212543527,101.53715152500504,233.6048146158776,0,0,0.0,220.17000100686806
2025-11-28,19,0,19:00:00,H2,35.417378209127236,35.60908296437498,61.909657398149406,89.06927855208818,220.17000100686806,0,0,0.0,213.73905991268836
2025-11-28,19,1,19:15:00,H2,34.13814019665864,33.70075097349048,60.16656763411802,83.28049182376678,213.73905991268836,0,0,0.0,211.56287363417775
2025-11-28,19,2,19:30:00,H2,33.820871948059896,32.23247477085696,59.414584778087,82.27022204423218,211.56287363417775,0,0,0.0,214.98656109846874
2025-11-28,19,3,19:45:00,H2,34.744366761235476,34.115423474578556,61.32153282475675,86.62713292508167,214.98656109846874,0,0,0.0,182.47756694977858
2025-11-28,20,0,20:00:00,H2,23.618414004371935,27.93364169067093,53.90193327962698,78.501385908591,182.47756694977858,0,0,0.0,179.09515251618447
2025-11-28,20,1,20:15:00,H2,22.332354691815688,27.2075990318192,52.19689579209903,74.9139436124579,179.09515251618447,0,0,0.0,191.40379307670497
2025-11-28,20,2,20:30:00,H2,23.586290594499943,30.22870878223379,54.94903695828248,83.16197262623159,191.40379307670497,0,0,0.0,180.49132809440496
2025-11-28,20,3,20:45:00,H2,22.825747724596148,28.111837974752163,50.28100746957281,76.496748437372,180.49132809440496,0,0,0.0,151.37853962294605
2025-11-28,21,0,21:00:00,H2,22.90972785410024,28.027255167821,42.7092428312519,57.16777411546669,151.37853962294605,0,0,0.0,151.61000975834648
2025-11-28,21,1,21:15:00,H2,23.06148991408184,27.226213546782564,41.84874345099638,57.21417347660924,151.61000975834648,0,0,0.0,157.41439524836673
2025-11-28,21,2,21:30:00,H2,24.278105226509197,28.345740687441303,44.40827123752041,60.33261821251507,157.41439524836673,0,0,0.0,152.91012900649633
2025-11-28,21,3,21:45:00,H2,23.739313414418547,27.86359229102401,41.7793376405279,58.50536018513341,152.91012900649633,0,0,0.0,128.90836319420674
2025-11-28,22,0,22:00:00,H2,15.257049281810511,15.961684362659103,41.03733600315414,56.44554612311706,128.90836319420674,0,0,0.0,126.45546665911681
2025-11-28,22,1,22:15:00,H2,15.066407254117909,15.640075569871788,41.69172453173218,57.151189405060556,126.45546665911681,0,0,0.0,130.04935047904343
2025-11-28,22,2,22:30:00,H2,15.468836081090735,16.32868759403156,40.659718261006866,56.882993130184545,130.04935047904343,0,0,0.0,133.5354025382437
2025-11-28,22,3,22:45:00,H2,15.873317856610743,15.504903657882577,44.59907366958035,58.476552445842174,133.5354025382437,0,0,0.0,126.6653910356376
2025-11-28,23,0,23:00:00,H2,20.0538197885172,26.926000623630397,27.040116496163247,51.17020184415442,126.6653910356376,0,0,0.0,126.41267293522878
2025-11-28,23,1,23:15:00,H2,20.153661849482774,25.739227484945687,28.33486076827115,50.62154329919893,126.41267293522878,0,0,0.0,119.92884813801722
2025-11-28,23,2,23:30:00,H2,18.432010915522266,25.557884696489424,27.44621234336161,50.89491563308105,119.92884813801722,0,0,0.0,117.8258748270164
2025-11-28,23,3,23:45:00,H2,18.96347928641592,25.216111280362913,26.071513339863827,47.08816767422159,117.8258748270164,0,0,0.0,157.37519667374232
2025-11-29,0,0,00:00:00,H2,41.89691337521887,22.07904936124171,53.04840097653712,42.31334658929679,157.37519667374232,0,0,0.0,154.79027031495684
2025-11-29,0,1,00:15:00,H2,40.99093548625184,22.19093836019446,50.05259948531168,40.671843044622314,154.79027031495684,0,0,0.0,154.35167562580168
2025-11-29,0,2,00:30:00,H2,42.487711437137435,20.742399474200262,48.98718109209705,41.45614048972152,154.35167562580168,0,0,0.0,172.04416824328612
2025-11-29,0,3,00:45:00,H2,46.02131011606516,24.017091468287152,57.48286767831687,45.518888071492604,172.04416824328612,0,0,0.0,143.76244238940004
2025-11-29,1,0,01:00:00,H2,43.770848916692884,23.663692704021944,47.08778320671736,28.211862612781005,143.76244238940004,0,0,0.0,143.48055383878688
2025-11-29,1,1,01:15:00,H2,43.22945515131428,23.942182299482184,47.35604780418173,28.705807934574413,143.48055383878688,0,0,0.0,143.96352601447185
2025-11-29,1,2,01:30:00,H2,43.878966694542164,24.045712693905422,47.81437620512232,28.32089992523565,143.96352601447185,0,0,0.0,146.99498875215338
2025-11-29,1,3,01:45:00,H2,45.5178541438565,24.82478557013649,46.80634285594166,28.323590583398705,146.99498875215338,0,0,0.0,163.5060792633806
2025-11-29,2,0,02:00:00,H2,50.74806438553211,23.082551251915238,47.38699610960815,39.27106794010592,163.5060792633806,0,0,0.0,154.5052573401006
2025-11-29,2,1,02:15:00,H2,50.30386875952966,22.281816362040733,45.33517708236849,38.85801405251717,154.5052573401006,0,0,0.0,157.43206505732363
2025-11-29,2,2,02:30:00,H2,50.925502220404084,23.40023653003841,47.645849055880554,38.8280582358367,157.43206505732363,0,0,0.0,161.4726420258655
2025-11-29,2,3,02:45:00,H2,50.87036090872236,22.140146102315978,47.257131483366216,38.992929342462574,161.4726420258655,0,0,0.0,166.6509212646398
2025-11-29,3,0,03:00:00,H2,55.18254885961551,27.214543232143104,43.51504376007048,44.336345517345876,166.6509212646398,0,0,0.0,160.44896016505973
2025-11-29,3,1,03:15:00,H2,52.03595867632797,26.10819616704328,39.66911699991671,42.64678299550923,160.44896016505973,0,0,0.0,162.83743321184014
2025-11-29,3,2,03:30:00,H2,50.00162590057522,26.697991031070966,41.298745198707756,42.01879751967287,162.83743321184014,0,0,0.0,175.15477194436153
2025-11-29,3,3,03:45:00,H2,55.64804694482659,27.874589346433552,45.15253380328789,46.1725318828927,175.15477194436153,0,0,0.0,217.8845048250556
2025-11-29,4,0,04:00:00,H2,65.29066456368423,31.280743489405307,69.14098021261485,52.815114991690656,217.8845048250556,0,0,0.0,231.86446958596895
2025-11-29,4,1,04:15:00,H2,68.79305501884689,33.5025878022968,73.4121068242514,56.93060723169558,231.86446958596895,0,0,0.0,212.19009776607666
2025-11-29,4,2,04:30:00,H2,63.570909220950014,29.22966943112104,66.50039279182442,52.21058434005484,212.19009776607666,0,0,0.0,214.59515736082156
2025-11-29,4,3,04:45:00,H2,64.3854574773838,30.792728751663667,66.45908682519378,52.69769330249116,214.59515736082156,0,0,0.0,242.810181998303
2025-11-29,5,0,05:00:00,H2,81.54786661015352,31.654965794141624,66.00998073028765,63.31892940510753,242.810181998303,0,0,0.0,243.6397327980319
2025-11-29,5,1,05:15:00,H2,82.19877148956873,30.738214686604266,66.9257690009285,63.017838661319495,243.6397327980319,0,0,0.0,259.04020954654953
2025-11-29,5,2,05:30:00,H2,86.73419503703435,34.20495079681847,72.43754676990262,68.08011225739524,259.04020954654953,0,0,0.0,248.17447504761387
2025-11-29,5,3,05:45:00,H2,84.5558664282726,31.92693694153074,66.26299648277451,64.23977044092076,248.17447504761387,0,0,0.0,275.8435354512208
2025-11-29,6,0,06:00:00,H2,82.22701094106512,36.604715612685794,78.61742009717956,74.17005687189419,275.8435354512208,0,0,0.0,285.79889412596935
2025-11-29,6,1,06:15:00,H2,87.6538673985155,39.01970471572919,84.3544207251364,78.00759014173782,285.79889412596935,0,0,0.0,266.8136496122792
2025-11-29,6,2,06:30:00,H2,81.81440563519122,35.798845397187165,78.0801516761894,74.16836683084384,266.8136496122792,0,0,0.0,272.3927956904184
2025-11-29,6,3,06:45:00,H2,82.45999450079184,35.94853402485979,81.58688688565165,70.86846379749628,272.3927956904184,0,0,0.0,317.9338357820661
2025-11-29,7,0,07:00:00,H2,94.88738282085492,47.0174787872288,87.81968085853771,85.63570920330454,317.9338357820661,0,0,0.0,315.706588686202
2025-11-29,7,1,07:15:00,H2,96.47500048739825,48.424976605828085,85.69948947209035,87.30413461216129,315.706588686202,0,0,0.0,303.1005674782294
2025-11-29,7,2,07:30:00,H2,87.20589498367454,46.639130467779694,82.99513598497742,81.6745333627958,303.1005674782294,0,0,0.0,297.97008665099224
2025-11-29,7,3,07:45:00,H2,86.48260398086025,45.25729346948653,84.00260371668394,81.05859668006046,297.97008665099224,0,0,0.0,352.87177360108524
2025-11-29,8,0,08:00:00,H2,101.31897024591828,60.87556022605773,101.59830694778259,91.33925027291966,352.87177360108524,0,0,0.0,357.0396172787452
2025-11-29,8,1,08:15:00,H2,103.24758845814101,57.7751993785836,102.81295545466386,92.63612719005242,357.0396172787452,0,0,0.0,340.56845323129306
2025-11-29,8,2,08:30:00,H2,97.98300543984529,56.206795979946264,96.6012517081573,88.45809902881845,340.56845323129306,0,0,0.0,350.048786060187
2025-11-29,8,3,08:45:00,H2,102.82689573922177,58.37697580370275,97.39239857269934,88.73026472775348,350.048786060187,0,0,0.0,394.11641160079404
2025-11-29,9,0,09:00:00,H2,112.2525460515426,65.42945717919606,120.17164915238419,92.93894237948432,394.11641160079404,0,0,0.0,404.3490565744462
2025-11-29,9,1,09:15:00,H2,116.60743631169046,67.98693467590233,125.22172575299885,96.05498180114134,404.3490565744462,0,0,0.0,399.16228616407005
2025-11-29,9,2,09:30:00,H2,115.36011504262135,68.11193005243015,128.51281926249985,96.41434470267623,399.16228616407005,0,0,0.0,399.1737442518511
2025-11-29,9,3,09:45:00,H2,111.28582631180434,68.39650714390882,121.4535910779446,96.79655139995403,399.1737442518511,0,0,0.0,419.53888288403584
2025-11-29,10,0,10:00:00,H2,128.56448112328212,63.018228155883925,127.69572877124436,99.23809471298226,419.53888288403584,0,0,0.0,432.8420512332432
2025-11-29,10,1,10:15:00,H2,131.2001086651008,66.55958865292293,128.6945928669219,104.09469403911449,432.8420512332432,0,0,0.0,431.3199672555714
2025-11-29,10,2,10:30:00,H2,128.62733120448866,64.85632481264214,128.33835371110814,103.7742330723343,431.3199672555714,0,0,0.0,416.3771196033326
2025-11-29,10,3,10:45:00,H2,129.05289917027525,63.47017547570163,124.22129702754998,98.3006521934781,416.3771196033326,0,0,0.0,474.3326444921061
2025-11-29,11,0,11:00:00,H2,159.6896323425707,60.49087655493845,144.018682533603,119.793722925608,474.3326444921061,1,0,0.0,468.0644780081957
2025-11-29,11,1,11:15:00,H2,151.2949862524113,60.75893013921189,131.78033674570443,116.34711627165068,468.0644780081957,1,0,1.0,604.3446880325757
2025-11-29,11,2,11:30:00,H2,194.81169657318858,76.86801743046689,181.87478468620301,155.21003325126654,604.3446880325757,1,1,0.0,449.158275208329
2025-11-29,11,3,11:45:00,H2,146.82231764960252,57.61802534061093,136.77095505892444,114.01489451453546,449.158275208329,1,0,0.0,474.7326174835625
2025-11-29,12,0,12:00:00,H2,146.21013298927403,68.1661868811026,129.9013287447114,123.91885771196155,474.7326174835625,1,0,0.0,497.9393707173852
2025-11-29,12,1,12:15:00,H2,150.68466879068143,72.70900895336175,144.82985893898157,134.090806267992,497.9393707173852,1,0,1.0,642.7085071377613
2025-11-29,12,2,12:30:00,H2,191.8290252913864,91.87279278763765,181.6384634225805,171.26982690645517,642.7085071377613,1,1,0.0,492.24219042465063
2025-11-29,12,3,12:45:00,H2,148.478542143675,72.32761727945356,141.00978267931643,128.8378578243451,492.24219042465063,1,0,0.0,475.08945392770306
2025-11-29,13,0,13:00:00,H2,149.5150921534872,66.33881195981161,137.4621326570128,115.25136575802844,475.08945392770306,1,0,0.0,477.3543758043942
2025-11-29,13,1,13:15:00,H2,150.89635610404227,65.42162646769883,141.21283448029897,122.84932332078002,477.3543758043942,1,0,1.0,615.8590860437109
2025-11-29,13,2,13:30:00,H2,192.23369222121596,81.42781556425865,182.90015266199234,155.58163332272292,615.8590860437109,1,1,0.0,466.6686268579966
2025-11-29,13,3,13:45:00,H2,147.8643057429401,64.56817766545554,142.40365807710165,119.4720591678266,466.6686268579966,1,0,0.0,483.5710669779466
2025-11-29,14,0,14:00:00,H2,140.56902695793534,65.37473393108056,142.3940613416046,135.83061383371904,483.5710669779466,1,0,0.0,451.2370745180071
2025-11-29,14,1,14:15:00,H2,138.0045087926218,60.678732018002336,133.56123684461448,124.96589632287103,451.2370745180071,1,0,1.0,745.0610390573981
